Source_Aggregator,Transaction_ID,User_ID,Transaction_Date,Service_Provider,Amount,Status,Access_Source,Is_Retry,Retry_Count,Original_Transaction_ID
BCT,BCT250829E14024,user_00416,8/29/2025 14:37,portharcourt-electric,1000,SUCCESS,mobile_app,No,0,
EPA,EPA20250829143817E262,user_00527,8/29/2025 14:38,abuja-electric,237528,SUCCESSFUL,mobile_app,No,0,
BCT,BCT2508295CB8F4,user_00788,8/29/2025 14:41,abuja-electric,46000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-444E7D98,user_00155,8/29/2025 14:44,eko-electric,1000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250829AE3BEB,user_03994,8/29/2025 14:44,abuja-electric,1250,COMPLETED,mobile_app,No,0,
UHS,UHS-D7D42B0E-29082025,user_03554,8/29/2025 14:45,ikeja-electric,1163,SUCCESSFUL,mobile_app,No,0,
UHS,UHS-D7F4F37A-29082025,user_02201,8/29/2025 14:48,ikeja-electric,10000,SUCCESS,browser,No,0,
BCT,BCT250829D24C8A,user_02615,8/29/2025 14:50,abuja-electric,95000,SUCCESS,browser,No,0,
BCT,BCT25082951C8AA,user_03634,8/29/2025 14:51,abuja-electric,5000,SUCCESS,browser,No,0,
BCT,BCT25082917C318,user_03117,8/29/2025 14:57,portharcourt-electric,3875,FAILED,browser,No,0,
BCT,BCT250829CA21B6,user_03890,8/29/2025 14:57,abuja-electric,251982,COMPLETED,browser,No,0,
BCT,BCT2508298D5549,user_02850,8/29/2025 14:59,enugu-electric,90000,SUCCESS,browser,No,0,
PPA,PPA-20250829-C8D45B92,user_01563,8/29/2025 15:00,ibadan-electric,15000,COMPLETED,browser,No,0,
PPA,PPA-20250829-9264C576,user_03081,8/29/2025 15:00,enugu-electric,2000,SUCCESSFUL,browser,No,0,
EPA,EPA202508291501588054,user_03785,8/29/2025 15:01,ibadan-electric,2000,COMPLETED,browser,No,0,
BCT,BCT250829FC43C4R1,user_03117,8/29/2025 15:02,portharcourt-electric,3875,SUCCESS,browser,Yes,1,BCT25082917C318
UHS,UHS-987ED9D0-29082025,user_03942,8/29/2025 15:04,aba-electric,3000,SUCCESS,browser,No,0,
BCT,BCT250829B1A68A,user_04005,8/29/2025 15:05,abuja-electric,97000,SUCCESSFUL,mobile_app,No,0,
UHS,UHS-CF39B1FC-29082025,user_00076,8/29/2025 15:05,jos-electric,10000,SUCCESSFUL,browser,No,0,
BCT,BCT2508299BB5F8,user_00502,8/29/2025 15:05,eko-electric,180000,COMPLETED,mobile_app,No,0,
EPA,EPA20250829150645FCB9,user_03095,8/29/2025 15:06,benin-electric,3000,SUCCESSFUL,browser,No,0,
EPA,EPA20250829150730176A,user_00751,8/29/2025 15:07,eko-electric,3000,REJECTED,mobile_app,No,0,
EPA,EPA202508291508066972,user_03037,8/29/2025 15:08,ikeja-electric,10000,COMPLETED,browser,No,0,
UHS,UHS-1917BCC9-29082025,user_03171,8/29/2025 15:08,eko-electric,10000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250829-A30CA504,user_01726,8/29/2025 15:09,ibadan-electric,57000,COMPLETED,mobile_app,No,0,
UHS,UHS-6EE04776-29082025,user_01375,8/29/2025 15:11,enugu-electric,40000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-FC8A3018,user_04042,8/29/2025 15:14,abuja-electric,2500,SUCCESS,browser,No,0,
PPA,PPA-20250829-6E230DE2-R1,user_04373,8/29/2025 15:19,jos-electric,1000,COMPLETED,browser,Yes,1,PPA-20250829-A271AD41
UHS,UHS-2E6D5A56-29082025,user_00594,8/29/2025 15:20,eko-electric,61000,SUCCESS,browser,No,0,
BCT,BCT2508297FD422,user_03649,8/29/2025 15:22,eko-electric,100000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-1B1743B5,user_01264,8/29/2025 15:22,eko-electric,2000,COMPLETED,mobile_app,No,0,
UHS,UHS-1E981943-29082025,user_03360,8/29/2025 15:27,abuja-electric,75000,SUCCESS,browser,No,0,
PPA,PPA-20250829-7F5F0206,user_04300,8/29/2025 15:27,abuja-electric,1000,COMPLETED,browser,No,0,
EPA,EPA20250829152930F09C,user_04031,8/29/2025 15:29,abuja-electric,30000,SUCCESS,mobile_app,No,0,
BCT,BCT250829819A8F,user_01204,8/29/2025 15:31,portharcourt-electric,1750,SUCCESS,browser,No,0,
PPA,PPA-20250829-992DA58E,user_02379,8/29/2025 15:33,abuja-electric,2496,SUCCESSFUL,browser,No,0,
EPA,EPA20250829153401B898,user_00201,8/29/2025 15:34,portharcourt-electric,30000,SUCCESS,api,No,0,
BCT,BCT250829A69996,user_03204,8/29/2025 15:34,portharcourt-electric,2500,COMPLETED,mobile_app,No,0,
EPA,EPA202508291535147F36,user_02644,8/29/2025 15:35,portharcourt-electric,10000,SUCCESSFUL,mobile_app,No,0,
UHS,UHS-6D70633B-29082025,user_00018,8/29/2025 15:35,abuja-electric,1000,SUCCESSFUL,browser,No,0,
BCT,BCT2508291A2760,user_03551,8/29/2025 15:36,abuja-electric,2000,SUCCESS,browser,No,0,
BCT,BCT250829AFD128,user_04415,8/29/2025 15:37,ikeja-electric,2000,SUCCESS,mobile_app,No,0,
EPA,EPA20250829153741D230,user_03138,8/29/2025 15:37,ikeja-electric,3456,SUCCESSFUL,browser,No,0,
UHS,UHS-847811A9-29082025,user_00572,8/29/2025 15:38,ikeja-electric,2000,SUCCESS,api,No,0,
PPA,PPA-20250829-9A52D436,user_01268,8/29/2025 15:40,abuja-electric,2000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-3C69822C,user_00429,8/29/2025 15:42,portharcourt-electric,1250,COMPLETED,browser,No,0,
PPA,PPA-20250829-0DDF78EE,user_01901,8/29/2025 15:42,jos-electric,1000,SUCCESSFUL,mobile_app,No,0,
EPA,EPA202508291545114400,user_01932,8/29/2025 15:45,abuja-electric,1250,SUCCESS,browser,No,0,
PPA,PPA-20250829-4F2C4007,user_00232,8/29/2025 15:48,enugu-electric,5000,COMPLETED,browser,No,0,
PPA,PPA-20250829-1F8277FB,user_02434,8/29/2025 15:48,abuja-electric,1000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250829-94271CFE,user_01498,8/29/2025 15:52,kano-electric,3750,SUCCESS,browser,No,0,
PPA,PPA-20250829-7E6EEFFE,user_03508,8/29/2025 15:52,kaduna-electric,3000,SUCCESSFUL,mobile_app,No,0,
EPA,EPA20250829155355D978,user_00187,8/29/2025 15:53,portharcourt-electric,1000,SUCCESSFUL,browser,No,0,
EPA,EPA202508291554030156,user_02010,8/29/2025 15:54,enugu-electric,1000,SUCCESS,browser,No,0,
UHS,UHS-64F06ABA-29082025,user_01559,8/29/2025 15:57,eko-electric,1000,COMPLETED,browser,No,0,
BCT,BCT2508298F5A86,user_01463,8/29/2025 15:57,abuja-electric,1500,FAILED,browser,No,0,
PPA,PPA-20250829-F8568049,user_04165,8/29/2025 15:58,portharcourt-electric,15000,SUCCESS,mobile_app,No,0,
EPA,EPA202508291601131DB9,user_00123,8/29/2025 16:01,portharcourt-electric,10000,SUCCESSFUL,browser,No,0,
BCT,BCT250829A39B4E,user_01149,8/29/2025 16:03,ikeja-electric,31000,SUCCESSFUL,browser,No,0,
BCT,BCT250829F3475B,user_04108,8/29/2025 16:07,enugu-electric,30000,COMPLETED,mobile_app,No,0,
UHS,UHS-E3DC375D-29082025,user_00628,8/29/2025 16:11,jos-electric,2157,SUCCESSFUL,browser,No,0,
BCT,BCT250829488CCF,user_02746,8/29/2025 16:15,abuja-electric,7500,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-507BAA3C,user_00887,8/29/2025 16:15,abuja-electric,1500,SUCCESS,browser,No,0,
BCT,BCT250829AE1726,user_03336,8/29/2025 16:21,eko-electric,3000,COMPLETED,mobile_app,No,0,
UHS,UHS-4D6ED01D-29082025,user_00514,8/29/2025 16:23,ibadan-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250829-AC16F9C4,user_02160,8/29/2025 16:23,enugu-electric,1000,SUCCESS,browser,No,0,
BCT,BCT250829E20559,user_02388,8/29/2025 16:24,abuja-electric,14646,SUCCESS,mobile_app,No,0,
EPA,EPA20250829162648A74A,user_02414,8/29/2025 16:26,ikeja-electric,1500,COMPLETED,browser,No,0,
PPA,PPA-20250829-358B8B20,user_04237,8/29/2025 16:27,portharcourt-electric,10000,COMPLETED,browser,No,0,
BCT,BCT250829D0725E,user_04184,8/29/2025 16:28,eko-electric,2000,SUCCESS,browser,No,0,
UHS,UHS-8E585B20-29082025,user_00074,8/29/2025 16:30,portharcourt-electric,1250,SUCCESS,browser,No,0,
BCT,BCT25082938421A,user_02538,8/29/2025 16:30,portharcourt-electric,5000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250829-912500DD,user_03626,8/29/2025 16:31,portharcourt-electric,5000,SUCCESS,browser,No,0,
BCT,BCT250829FF0263,user_00132,8/29/2025 16:31,kaduna-electric,3000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250829-93B1FF2E,user_00690,8/29/2025 16:37,ikeja-electric,1000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250829-F1350A01,user_01683,8/29/2025 16:39,eko-electric,20000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250829-CF67477F,user_03116,8/29/2025 16:39,jos-electric,10000,SUCCESSFUL,browser,No,0,
EPA,EPA20250829163925B33A,user_01106,8/29/2025 16:39,ikeja-electric,15000,SUCCESSFUL,mobile_app,No,0,
UHS,UHS-4B5EBBD4-29082025,user_03051,8/29/2025 16:42,ibadan-electric,30000,SUCCESS,mobile_app,No,0,
BCT,BCT250829EF3D3F,user_00760,8/29/2025 16:45,portharcourt-electric,2500,SUCCESSFUL,browser,No,0,
EPA,EPA20250829164627B301,user_01484,8/29/2025 16:46,aba-electric,1000,COMPLETED,mobile_app,No,0,
BCT,BCT250829389AD7,user_03345,8/29/2025 16:47,abuja-electric,1893,SUCCESS,browser,No,0,
PPA,PPA-20250829-1C4552D7,user_02839,8/29/2025 16:48,eko-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250829-EA9C2578,user_02772,8/29/2025 16:49,kano-electric,1500,SUCCESS,mobile_app,No,0,
BCT,BCT250829CC6284,user_03938,8/29/2025 16:49,abuja-electric,33000,SUCCESSFUL,browser,No,0,
EPA,EPA20250829165249886F,user_01129,8/29/2025 16:52,enugu-electric,3000,COMPLETED,mobile_app,No,0,
EPA,EPA202508291652569254,user_00526,8/29/2025 16:52,jos-electric,2000,COMPLETED,browser,No,0,
PPA,PPA-20250829-3B03AC04,user_00608,8/29/2025 16:53,abuja-electric,1000,SUCCESS,browser,No,0,
EPA,EPA2025082916540391A3,user_04033,8/29/2025 16:54,eko-electric,1000,COMPLETED,mobile_app,No,0,
UHS,UHS-2D19E340-29082025,user_01250,8/29/2025 16:54,portharcourt-electric,2345,SUCCESSFUL,api,No,0,
UHS,UHS-39624E1B-29082025,user_03510,8/29/2025 16:54,abuja-electric,4960,FAILED,mobile_app,No,0,
EPA,EPA202508291657338AE5,user_02124,8/29/2025 16:57,ikeja-electric,69000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-19A79789,user_04248,8/29/2025 16:58,abuja-electric,3750,COMPLETED,api,No,0,
EPA,EPA20250829170133E40C,user_03513,8/29/2025 17:01,portharcourt-electric,1500,COMPLETED,browser,No,0,
BCT,BCT2508290DCA2E,user_00072,8/29/2025 17:03,ikeja-electric,1000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-46DEE707,user_02600,8/29/2025 17:10,abuja-electric,10000,SUCCESS,api,No,0,
PPA,PPA-20250829-89F09F5C,user_03205,8/29/2025 17:11,jos-electric,3750,SUCCESS,browser,No,0,
UHS,UHS-0BA2F7F6-29082025,user_02103,8/29/2025 17:15,jos-electric,3875,SUCCESS,browser,No,0,
PPA,PPA-20250829-610371AE,user_04377,8/29/2025 17:15,abuja-electric,1250,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250829AF9218,user_02142,8/29/2025 17:15,portharcourt-electric,1000,SUCCESS,browser,No,0,
BCT,BCT250829B580F9,user_01157,8/29/2025 17:16,ibadan-electric,1250,SUCCESSFUL,mobile_app,No,0,
EPA,EPA202508291717326183,user_00019,8/29/2025 17:17,abuja-electric,1250,COMPLETED,mobile_app,No,0,
UHS,UHS-C59B84C2-29082025,user_02843,8/29/2025 17:18,ikeja-electric,5000,SUCCESSFUL,browser,No,0,
BCT,BCT250829E2F3A0,user_02166,8/29/2025 17:19,abuja-electric,1000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250829-8ACE3C8D,user_03163,8/29/2025 17:19,enugu-electric,10000,SUCCESS,browser,No,0,
BCT,BCT2508297B9371,user_03202,8/29/2025 17:21,ikeja-electric,1500,SUCCESSFUL,browser,No,0,
BCT,BCT2508297274FC,user_02773,8/29/2025 17:21,benin-electric,1250,SUCCESS,mobile_app,No,0,
BCT,BCT2508292F4256,user_03587,8/29/2025 17:22,portharcourt-electric,10000,SUCCESSFUL,mobile_app,No,0,
EPA,EPA20250829172550BE62,user_00469,8/29/2025 17:25,abuja-electric,10214,COMPLETED,browser,No,0,
PPA,PPA-20250829-666FEB79,user_02742,8/29/2025 17:27,eko-electric,2000,SUCCESS,mobile_app,No,0,
EPA,EPA2025082917292723C1,user_01043,8/29/2025 17:29,ikeja-electric,20000,COMPLETED,browser,No,0,
EPA,EPA20250829172939C25C,user_01433,8/29/2025 17:29,abuja-electric,1000,SUCCESSFUL,api,No,0,
EPA,EPA202508291729393589,user_00277,8/29/2025 17:29,abuja-electric,1250,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-0F4D056F,user_04067,8/29/2025 17:30,portharcourt-electric,45000,SUCCESS,browser,No,0,
BCT,BCT2508298E7350,user_03196,8/29/2025 17:30,portharcourt-electric,1250,SUCCESS,browser,No,0,
BCT,BCT250829270107,user_04370,8/29/2025 17:30,eko-electric,1026,SUCCESS,api,No,0,
PPA,PPA-20250829-F7BC5F96,user_01236,8/29/2025 17:30,portharcourt-electric,3000,SUCCESSFUL,browser,No,0,
EPA,EPA202508291731106446,user_04127,8/29/2025 17:31,eko-electric,1250,COMPLETED,browser,No,0,
BCT,BCT25082995297A,user_04465,8/29/2025 17:33,portharcourt-electric,3000,COMPLETED,browser,No,0,
PPA,PPA-20250829-94DAF41E,user_00468,8/29/2025 17:35,jos-electric,3000,SUCCESSFUL,browser,No,0,
EPA,EPA20250829173617946A,user_02431,8/29/2025 17:36,enugu-electric,1000,SUCCESSFUL,browser,No,0,
EPA,EPA202508291737249B86,user_04296,8/29/2025 17:37,abuja-electric,100000,REJECTED,browser,No,0,
EPA,EPA202508291739585E2D,user_01697,8/29/2025 17:39,jos-electric,91000,COMPLETED,mobile_app,No,0,
BCT,BCT250829FF5C40,user_02968,8/29/2025 17:41,abuja-electric,75000,SUCCESS,browser,No,0,
PPA,PPA-20250829-2C33386E,user_00372,8/29/2025 17:41,abuja-electric,2000,SUCCESSFUL,api,No,0,
BCT,BCT2508296937C3,user_02461,8/29/2025 17:41,eko-electric,50000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-E83E5660,user_03246,8/29/2025 17:41,jos-electric,2597,SUCCESSFUL,browser,No,0,
EPA,EPA202508291746058E4E,user_01799,8/29/2025 17:46,abuja-electric,90000,SUCCESS,browser,No,0,
BCT,BCT2508297DB6F3,user_01979,8/29/2025 17:46,abuja-electric,83000,SUCCESS,mobile_app,No,0,
BCT,BCT25082900E230,user_02674,8/29/2025 17:46,abuja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250829-D771B565,user_00848,8/29/2025 17:48,enugu-electric,2000,SUCCESS,mobile_app,No,0,
BCT,BCT250829E40152,user_01788,8/29/2025 17:50,eko-electric,1500,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-51F677CE,user_02233,8/29/2025 17:56,abuja-electric,60000,SUCCESS,browser,No,0,
PPA,PPA-20250829-C0A83BF9,user_00088,8/29/2025 17:58,eko-electric,1250,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250829B0D0AE,user_02389,8/29/2025 17:59,eko-electric,1000,SUCCESS,mobile_app,No,0,
UHS,UHS-0EB117FB-29082025,user_02855,8/29/2025 17:59,abuja-electric,3000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-54B98334,user_01818,8/29/2025 18:01,abuja-electric,3000,SUCCESS,api,No,0,
EPA,EPA202508291801489501,user_00127,8/29/2025 18:01,abuja-electric,10000,COMPLETED,mobile_app,No,0,
BCT,BCT25082904817F,user_03664,8/29/2025 18:02,eko-electric,2500,DECLINED,mobile_app,No,0,
PPA,PPA-20250829-74348320,user_01000,8/29/2025 18:02,benin-electric,1000,SUCCESSFUL,browser,No,0,
EPA,EPA20250829180639CEAE,user_00855,8/29/2025 18:06,ikeja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250829-264FB222,user_03332,8/29/2025 18:09,eko-electric,3456,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-ECA3E659,user_04113,8/29/2025 18:15,enugu-electric,1000,DECLINED,mobile_app,No,0,
PPA,PPA-20250829-A0643F70,user_03093,8/29/2025 18:15,jos-electric,1000,COMPLETED,api,No,0,
UHS,UHS-765FD110-29082025,user_01065,8/29/2025 18:16,eko-electric,1500,SUCCESS,api,No,0,
EPA,EPA202508291816473173,user_00173,8/29/2025 18:16,ikeja-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-BC2B9573-R1,user_04113,8/29/2025 18:19,enugu-electric,1000,SUCCESSFUL,mobile_app,Yes,1,PPA-20250829-ECA3E659
PPA,PPA-20250829-1E58A000,user_00089,8/29/2025 18:22,abuja-electric,10000,SUCCESS,browser,No,0,
BCT,BCT2508293A4A6D,user_03089,8/29/2025 18:24,portharcourt-electric,1750,SUCCESS,browser,No,0,
PPA,PPA-20250829-756BCA43,user_03882,8/29/2025 18:25,ikeja-electric,1500,SUCCESS,browser,No,0,
BCT,BCT250829BBFB4C,user_04432,8/29/2025 18:25,abuja-electric,5000,COMPLETED,browser,No,0,
EPA,EPA202508291826414C96,user_03195,8/29/2025 18:26,ikeja-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-D93D23D0,user_01716,8/29/2025 18:27,portharcourt-electric,1000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-7F02551C,user_00700,8/29/2025 18:28,eko-electric,2000,COMPLETED,browser,No,0,
UHS,UHS-C6901256-29082025,user_03176,8/29/2025 18:30,ikeja-electric,1226,SUCCESSFUL,mobile_app,No,0,
EPA,EPA20250829183132724F,user_03277,8/29/2025 18:31,jos-electric,1000,SUCCESS,mobile_app,No,0,
UHS,UHS-0F0FA5BD-29082025,user_01918,8/29/2025 18:31,abuja-electric,2000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-AA0B9458,user_04384,8/29/2025 18:34,abuja-electric,10000,SUCCESSFUL,browser,No,0,
BCT,BCT2508294FBF8B,user_03409,8/29/2025 18:35,eko-electric,1500,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-3427D82F,user_02248,8/29/2025 18:37,ikeja-electric,2000,SUCCESS,browser,No,0,
PPA,PPA-20250829-9BF204E4,user_02590,8/29/2025 18:37,abuja-electric,1000,SUCCESS,mobile_app,No,0,
EPA,EPA2025082918373821A4,user_02795,8/29/2025 18:37,ikeja-electric,2000,SUCCESSFUL,browser,No,0,
EPA,EPA202508291842348C97,user_03869,8/29/2025 18:42,abuja-electric,3750,COMPLETED,browser,No,0,
PPA,PPA-20250829-A0368BFC,user_00683,8/29/2025 18:42,eko-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250829-E2AB791B,user_01290,8/29/2025 18:45,portharcourt-electric,1940,SUCCESSFUL,browser,No,0,
BCT,BCT2508290A48C7,user_01404,8/29/2025 18:45,portharcourt-electric,1000,SUCCESSFUL,browser,No,0,
UHS,UHS-632D8485-29082025,user_02377,8/29/2025 18:53,eko-electric,10000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-4E654E7B,user_03031,8/29/2025 18:53,eko-electric,3000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250829-1C70293D,user_03643,8/29/2025 18:56,abuja-electric,7500,COMPLETED,browser,No,0,
EPA,EPA202508291857244BBD,user_01520,8/29/2025 18:57,abuja-electric,7500,SUCCESS,mobile_app,No,0,
PPA,PPA-20250829-88B381D6,user_00253,8/29/2025 19:01,ibadan-electric,1500,SUCCESS,api,No,0,
EPA,EPA20250829190346D00C,user_01062,8/29/2025 19:03,abuja-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250829-A0AC78CC,user_01036,8/29/2025 19:04,abuja-electric,1000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250829A13749,user_04154,8/29/2025 19:04,ikeja-electric,1000,SUCCESSFUL,browser,No,0,
BCT,BCT250829705F22,user_02893,8/29/2025 19:06,jos-electric,1250,SUCCESS,browser,No,0,
EPA,EPA202508291909112C2A,user_01844,8/29/2025 19:09,ibadan-electric,1000,COMPLETED,browser,No,0,
BCT,BCT250829F169C5,user_03684,8/29/2025 19:10,aba-electric,3000,SUCCESS,browser,No,0,
EPA,EPA20250829191136A85C,user_02128,8/29/2025 19:11,abuja-electric,3750,DECLINED,mobile_app,No,0,
PPA,PPA-20250829-72990C6D,user_01638,8/29/2025 19:12,eko-electric,1335,COMPLETED,api,No,0,
BCT,BCT250829ED2EBB,user_03614,8/29/2025 19:13,abuja-electric,15000,SUCCESS,mobile_app,No,0,
BCT,BCT250829D9A9FD,user_01598,8/29/2025 19:15,abuja-electric,1250,COMPLETED,mobile_app,No,0,
EPA,EPA20250829191557D6AE,user_02104,8/29/2025 19:15,eko-electric,1500,COMPLETED,browser,No,0,
EPA,EPA202508291916363584_r1,user_02128,8/29/2025 19:16,abuja-electric,3750,SUCCESSFUL,mobile_app,Yes,1,EPA20250829191136A85C
UHS,UHS-EB9FFB03-29082025,user_02409,8/29/2025 19:18,eko-electric,1302,SUCCESSFUL,browser,No,0,
EPA,EPA2025082919184227B3,user_00292,8/29/2025 19:18,aba-electric,1000,SUCCESS,browser,No,0,
UHS,UHS-2079D298-29082025,user_02186,8/29/2025 19:19,ibadan-electric,15000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-3D5CE834,user_04185,8/29/2025 19:28,abuja-electric,5000,FAILED,browser,No,0,
PPA,PPA-20250829-188BEE9E,user_03447,8/29/2025 19:28,portharcourt-electric,1000,SUCCESSFUL,browser,No,0,
EPA,EPA202508291930518D1A,user_03483,8/29/2025 19:30,abuja-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250829-8F1115A4,user_01576,8/29/2025 19:31,abuja-electric,2500,SUCCESSFUL,browser,No,0,
EPA,EPA20250829193120491D,user_03611,8/29/2025 19:31,abuja-electric,1500,SUCCESSFUL,browser,No,0,
UHS,UHS-E9E710B2-29082025-RETRY1,user_03619,8/29/2025 19:35,portharcourt-electric,1000,SUCCESSFUL,browser,Yes,1,UHS-D8835A61-28082025
PPA,PPA-20250829-A389ADDB,user_00611,8/29/2025 19:38,enugu-electric,3000,COMPLETED,browser,No,0,
PPA,PPA-20250829-BD4BD427,user_02786,8/29/2025 19:38,ikeja-electric,1250,COMPLETED,browser,No,0,
BCT,BCT250829C6A84F,user_01387,8/29/2025 19:39,ikeja-electric,15000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-14803D93,user_01052,8/29/2025 19:42,abuja-electric,1000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250829-D9A84DEB,user_00907,8/29/2025 19:43,portharcourt-electric,1000,SUCCESSFUL,browser,No,0,
EPA,EPA202508291944253323,user_02857,8/29/2025 19:44,aba-electric,2000,COMPLETED,browser,No,0,
UHS,UHS-D3BA7117-29082025,user_02861,8/29/2025 19:44,enugu-electric,3000,COMPLETED,browser,No,0,
PPA,PPA-20250829-2C1FDB88,user_01309,8/29/2025 19:46,eko-electric,2000,SUCCESS,mobile_app,No,0,
BCT,BCT2508299E1F98,user_03074,8/29/2025 19:46,enugu-electric,1000,SUCCESS,api,No,0,
PPA,PPA-20250829-4CC3E9CD,user_03040,8/29/2025 19:47,portharcourt-electric,1500,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-9381FEEA,user_01439,8/29/2025 19:48,portharcourt-electric,10000,SUCCESSFUL,browser,No,0,
BCT,BCT2508298EE615,user_00021,8/29/2025 19:49,abuja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250829-587448CA,user_00979,8/29/2025 19:52,portharcourt-electric,1000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250829-E6AAC4A1,user_03048,8/29/2025 19:52,portharcourt-electric,1000,COMPLETED,browser,No,0,
UHS,UHS-DF1B1604-29082025,user_01580,8/29/2025 19:53,abuja-electric,1996,SUCCESSFUL,browser,No,0,
PPA,PPA-20250829-773526A6,user_01020,8/29/2025 19:56,abuja-electric,1000,COMPLETED,mobile_app,No,0,
BCT,BCT250829D75FA9,user_03191,8/29/2025 19:57,eko-electric,2000,SUCCESS,mobile_app,No,0,
UHS,UHS-5AF1D27B-29082025,user_03915,8/29/2025 19:59,abuja-electric,2000,COMPLETED,api,No,0,
UHS,UHS-C00114DD-29082025,user_00632,8/29/2025 20:00,ibadan-electric,1000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-395B26F5,user_02176,8/29/2025 20:00,eko-electric,1500,COMPLETED,browser,No,0,
EPA,EPA20250829200210C73B,user_03818,8/29/2025 20:02,abuja-electric,5000,SUCCESS,browser,No,0,
PPA,PPA-20250829-682F92A1,user_03867,8/29/2025 20:02,aba-electric,3000,COMPLETED,browser,No,0,
UHS,UHS-B42FA00B-29082025,user_00548,8/29/2025 20:04,ibadan-electric,1460,SUCCESS,browser,No,0,
BCT,BCT2508290EF6EF,user_00676,8/29/2025 20:05,abuja-electric,3750,SUCCESS,browser,No,0,
PPA,PPA-20250829-A3FA1A7F,user_01779,8/29/2025 20:08,ikeja-electric,2000,COMPLETED,browser,No,0,
BCT,BCT2508291A0AFB,user_04216,8/29/2025 20:10,portharcourt-electric,3750,SUCCESS,browser,No,0,
BCT,BCT250829C5B8DF,user_00177,8/29/2025 20:13,abuja-electric,1989,SUCCESS,browser,No,0,
BCT,BCT250829AD86C0,user_00663,8/29/2025 20:16,ikeja-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250829-01803268,user_02950,8/29/2025 20:19,ikeja-electric,1250,COMPLETED,mobile_app,No,0,
PPA,PPA-20250829-508371B4,user_00999,8/29/2025 20:19,enugu-electric,1000,SUCCESSFUL,browser,No,0,
UHS,UHS-ED3AB350-29082025,user_00215,8/29/2025 20:26,eko-electric,1500,SUCCESS,browser,No,0,
EPA,EPA20250829202637F085,user_02933,8/29/2025 20:26,eko-electric,2000,FAILED,browser,No,0,
BCT,BCT250829C9F9A8,user_04413,8/29/2025 20:27,eko-electric,2500,SUCCESS,browser,No,0,
EPA,EPA20250829202936EDFF,user_02156,8/29/2025 20:29,abuja-electric,3000,SUCCESSFUL,browser,No,0,
EPA,EPA20250829203127A823,user_02682,8/29/2025 20:31,ikeja-electric,1500,SUCCESS,mobile_app,No,0,
PPA,PPA-20250829-2AB24FB4,user_00756,8/29/2025 20:32,abuja-electric,15000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250829-77EA2C76,user_02912,8/29/2025 20:36,jos-electric,3750,SUCCESSFUL,browser,No,0,
EPA,EPA2025082920380441B5,user_02970,8/29/2025 20:38,aba-electric,1500,COMPLETED,browser,No,0,
PPA,PPA-20250829-76661FB5,user_01606,8/29/2025 20:38,kaduna-electric,2500,REJECTED,api,No,0,
